origin_zone_id,origin_zone_name,origin_stop_id,origin_stop_name,dest_zone_id,dest_zone_name,dest_stop_id,dest_stop_name,start_hour,total_travel_time_sec,transfers
01001,Flensburg,REG_231963,Flensburg,01001,Flensburg,REG_231963,Flensburg,2,0,0
01002,Kiel,162315,Hauptbahnhof A1,01002,Kiel,162315,Hauptbahnhof A1,2,0,0
01003,Lübeck,484874,Lübeck Hbf,01003,Lübeck,484874,Lübeck Hbf,2,0,0
01004,Neumünster,15548,Neumünster,01004,Neumünster,15548,Neumünster,2,0,0
01004,Neumünster,15548,Neumünster,01002,Kiel,162315,Hauptbahnhof A1,2,1380,0
01004,Neumünster,15548,Neumünster,01056,Pinneberg,446922,Pinneberg,2,6240,2
01004,Neumünster,15548,Neumünster,02000,Hamburg,REG_148143,Hamburg Hbf (S-Bahn),2,6628,1
01004,Neumünster,15548,Neumünster,01058,Rendsburg-Eckernförde,REG_175603,Rendsburg,2,7500,1
01004,Neumünster,15548,Neumünster,01057,Plön,REG_103766,Plön,2,7800,1
01004,Neumünster,15548,Neumünster,03355,Lüneburg,87671,Lüneburg,2,8520,2
01004,Neumünster,15548,Neumünster,01059,Schleswig-Flensburg,368371,Schleswig,2,8640,1
01004,Neumünster,15548,Neumünster,01062,Stormarn,REG_474245,Reinbek,2,9420,3
01004,Neumünster,15548,Neumünster,03360,Uelzen,621151,Uelzen,2,9480,2
01004,Neumünster,15548,Neumünster,01053,Herzogtum Lauenburg,REG_17662,Aumühle,2,9840,3
01004,Neumünster,15548,Neumünster,01061,Steinburg,442890,Itzehoe,2,10260,3
01004,Neumünster,15548,Neumünster,01055,Ostholstein,REG_228613,Bad Schwartau,2,10380,1
01004,Neumünster,15548,Neumünster,01054,Nordfriesland,331974,Husum,2,10440,1
01004,Neumünster,15548,Neumünster,03353,Harburg,REG_17939,Neu Wulmstorf,2,10560,3
01004,Neumünster,15548,Neumünster,01003,Lübeck,484874,Lübeck Hbf,2,10800,1
01004,Neumünster,15548,Neumünster,03359,Stade,REG_139169,Buxtehude,2,10920,3
01004,Neumünster,15548,Neumünster,04011,Bremen,REG_476969,Bremen Hbf,2,11220,2
01004,Neumünster,15548,Neumünster,03351,Celle,347749,Celle,2,11640,3
01004,Neumünster,15548,Neumünster,01060,Segeberg,REG_381969,Ulzburg Süd,2,11700,4
01004,Neumünster,15548,Neumünster,03241,Region Hannover,418567,Hannover Hbf,2,11880,2
01004,Neumünster,15548,Neumünster,03357,Rotenburg (Wümme),REG_487489,Rotenburg(Wümme),2,12060,2
01004,Neumünster,15548,Neumünster,01001,Flensburg,REG_231963,Flensburg,2,12300,2
01004,Neumünster,15548,Neumünster,03401,Delmenhorst,468608,Delmenhorst,2,12600,3
01004,Neumünster,15548,Neumünster,03361,Verden,599421,Verden(Aller),2,13020,3
01004,Neumünster,15548,Neumünster,03458,Oldenburg,13271,Hude,2,13200,3
01004,Neumünster,15548,Neumünster,03157,Peine,REG_310488,Vöhrum,2,13440,3
01004,Neumünster,15548,Neumünster,03403,Oldenburg (Oldb),298396,Oldenburg(Oldb)Hbf,2,13860,3
01004,Neumünster,15548,Neumünster,03159,Göttingen,REG_401584,Göttingen,2,14100,2
01004,Neumünster,15548,Neumünster,03257,Schaumburg,REG_425438,Haste,2,14100,3
01004,Neumünster,15548,Neumünster,04012,Bremerhaven,REG_448422,Bremerhaven Hbf,2,14280,3
01004,Neumünster,15548,Neumünster,01051,Dithmarschen,REG_448824,Meldorf,2,14340,4
01004,Neumünster,15548,Neumünster,03256,Nienburg (Weser),362401,Nienburg(Weser),2,14460,3
01004,Neumünster,15548,Neumünster,03356,Osterholz,REG_48256,Klinikum Bremen-Nord/Beckedorf,2,14640,3
01004,Neumünster,15548,Neumünster,03252,Hameln-Pyrmont,REG_676660,Hameln,2,14880,3
01004,Neumünster,15548,Neumünster,03101,Braunschweig,456478,Braunschweig Hbf,2,14880,3
01004,Neumünster,15548,Neumünster,03251,Diepholz,REG_356023,Twistringen,2,14940,3
01004,Neumünster,15548,Neumünster,03151,Gifhorn,REG_101689,Gifhorn,2,15060,3
01004,Neumünster,15548,Neumünster,03451,Ammerland,489134,Bad Zwischenahn,2,15060,3
01004,Neumünster,15548,Neumünster,06611,Kassel,220060,Kassel-Wilhelmshöhe,2,15300,2
01004,Neumünster,15548,Neumünster,05770,Minden-Lübbecke,524877,"Minden, Kaiserstraße",2,15360,3
01004,Neumünster,15548,Neumünster,03254,Hildesheim,245983,Hildesheim Hbf,2,15420,4
01004,Neumünster,15548,Neumünster,03404,Osnabrück,REG_484217,Osnabrück Altstadt,2,15480,3
01004,Neumünster,15548,Neumünster,03358,Heidekreis,REG_487817,Soltau(Han),2,15480,3
01004,Neumünster,15548,Neumünster,13074,Nordwestmecklenburg,332718,Bad Kleinen,2,15540,2
01004,Neumünster,15548,Neumünster,03461,Wesermarsch,REG_152349,Jaderberg,2,15720,4
01004,Neumünster,15548,Neumünster,15081,Altmarkkreis Salzwedel,652075,Salzwedel,2,15900,3
01004,Neumünster,15548,Neumünster,03103,Wolfsburg,89131,Wolfsburg Hbf,2,15900,3
01004,Neumünster,15548,Neumünster,06636,Werra-Meißner-Kreis,REG_206904,Eichenberg,2,16020,3
01004,Neumünster,15548,Neumünster,05515,Münster,49902,Münster(Westf)Hbf,2,16080,2
01004,Neumünster,15548,Neumünster,05758,Herford,35472,Herford,2,16080,4
01004,Neumünster,15548,Neumünster,03155,Northeim,REG_166767,Northeim(Han),2,16320,3
01004,Neumünster,15548,Neumünster,03453,Cloppenburg,REG_422236,Cloppenburg,2,16380,4
01004,Neumünster,15548,Neumünster,03158,Wolfenbüttel,REG_97599,Wolfenbüttel,2,16500,4
01004,Neumünster,15548,Neumünster,13004,Schwerin,REG_338972,Schwerin Hbf,2,16680,3
01004,Neumünster,15548,Neumünster,03455,Friesland,REG_327851,Sande,2,16680,4
01004,Neumünster,15548,Neumünster,15090,Stendal,REG_160937,Tangerhütte,2,16680,4
01004,Neumünster,15548,Neumünster,05711,Bielefeld,567505,Bielefeld Hbf,2,16860,4
01004,Neumünster,15548,Neumünster,03457,Leer,156610,Leer(Ostfriesl),2,16920,3
01004,Neumünster,15548,Neumünster,03459,Osnabrück,REG_393736,Bramsche,2,16980,3
01004,Neumünster,15548,Neumünster,13076,Ludwigslust-Parchim,REG_191381,Blankenberg(Meckl),2,17040,3
01004,Neumünster,15548,Neumünster,05570,Warendorf,REG_492250,Drensteinfurt,2,17220,3
01004,Neumünster,15548,Neumünster,03405,Wilhelmshaven,REG_267651,Wilhelmshaven,2,17340,4
01004,Neumünster,15548,Neumünster,05566,Steinfurt,381482,Rheine,2,17400,3
01004,Neumünster,15548,Neumünster,03102,Salzgitter,REG_180923,Salzgitter-Ringelheim,2,17640,4
01004,Neumünster,15548,Neumünster,03352,Cuxhaven,REG_116464,Cuxhaven,2,17700,4
01004,Neumünster,15548,Neumünster,05558,Coesfeld,REG_7957,Dülmen,2,17820,3
01004,Neumünster,15548,Neumünster,03154,Helmstedt,152058,Helmstedt,2,17880,3
01004,Neumünster,15548,Neumünster,05913,Dortmund,627263,Dortmund Hbf,2,18000,2
01004,Neumünster,15548,Neumünster,05915,Hamm,669503,Hamm(Westf)Hbf,2,18000,3
01004,Neumünster,15548,Neumünster,05762,Höxter,143269,Warburg(Westf),2,18120,3
01004,Neumünster,15548,Neumünster,05562,Recklinghausen,551501,Recklinghausen Hbf,2,18180,3
01004,Neumünster,15548,Neumünster,06634,Schwalm-Eder-Kreis,REG_521533,Wabern(Bz Kassel),2,18180,4
01004,Neumünster,15548,Neumünster,11000,Berlin,252903,Berlin Hbf,2,18240,3
01004,Neumünster,15548,Neumünster,03460,Vechta,REG_271402,Lohne(Oldb),2,18240,3
01004,Neumünster,15548,Neumünster,03402,Emden,171606,Emden Hbf,2,18360,3
01004,Neumünster,15548,Neumünster,03454,Emsland,REG_616466,Salzbergen,2,18360,4
01004,Neumünster,15548,Neumünster,12063,Havelland,REG_144563,Dallgow-Döberitz,2,18420,4
01004,Neumünster,15548,Neumünster,03462,Wittmund,REG_138442,Wittmund,2,18660,5
01004,Neumünster,15548,Neumünster,06631,Fulda,242629,Fulda,2,18720,3
01004,Neumünster,15548,Neumünster,15003,Magdeburg,110704,Magdeburg Hbf,2,18780,4
01004,Neumünster,15548,Neumünster,05774,Paderborn,657422,Paderborn Hbf,2,18840,3
01004,Neumünster,15548,Neumünster,13072,Rostock,REG_52477,Güstrow,2,18840,4
01004,Neumünster,15548,Neumünster,05911,Bochum,546179,Bochum Hbf,2,18900,2
01004,Neumünster,15548,Neumünster,05513,Gelsenkirchen,565202,Gelsenkirchen Hbf,2,18900,3
01004,Neumünster,15548,Neumünster,03456,Grafschaft Bentheim,592464,Bad Bentheim,2,18960,3
01004,Neumünster,15548,Neumünster,05754,Gütersloh,336307,Gütersloh Hbf,2,18960,5
01004,Neumünster,15548,Neumünster,13003,Rostock,442832,Rostock Hbf,2,19080,3
01004,Neumünster,15548,Neumünster,06633,Kassel,REG_341375,Hümme Gl.1 Ankunft aus KS,2,19080,4
01004,Neumünster,15548,Neumünster,15086,Jerichower Land,REG_405096,Biederitz,2,19140,5
01004,Neumünster,15548,Neumünster,05766,Lippe,REG_516671,Lage(Lippe),2,19140,5
01004,Neumünster,15548,Neumünster,03153,Goslar,REG_278310,Goslar,2,19260,3
01004,Neumünster,15548,Neumünster,05916,Herne,348627,Herne-Wanne-Eickel Hbf,2,19260,4
01004,Neumünster,15548,Neumünster,06632,Hersfeld-Rotenburg,542204,Bebra,2,19320,4
01004,Neumünster,15548,Neumünster,03255,Holzminden,REG_15637,Holzminden,2,19440,4
01004,Neumünster,15548,Neumünster,05113,Essen,555221,Essen Hbf,2,19560,2
01004,Neumünster,15548,Neumünster,05974,Soest,289324,Soest,2,19800,3
01004,Neumünster,15548,Neumünster,12061,Dahme-Spreewald,262099,Flughafen BER,2,19800,4
01004,Neumünster,15548,Neumünster,15089,Salzlandkreis,REG_388581,Schönebeck(Elbe),2,19860,4
01004,Neumünster,15548,Neumünster,12072,Teltow-Fläming,REG_37293,S Blankenfelde (TF) Bhf,2,19967,4
01004,Neumünster,15548,Neumünster,16061,Eichsfeld,REG_484149,Leinefelde,2,19980,3
01004,Neumünster,15548,Neumünster,05554,Borken,REG_344880,Gronau(Westf),2,19980,3
01004,Neumünster,15548,Neumünster,03452,Aurich,158123,Norden,2,20040,3
01004,Neumünster,15548,Neumünster,05914,Hagen,REG_355036,Hagen Hbf,2,20160,3
01004,Neumünster,15548,Neumünster,05954,Ennepe-Ruhr-Kreis,286559,Witten Hbf,2,20220,3
01004,Neumünster,15548,Neumünster,12054,Potsdam,REG_135738,S Griebnitzsee Bhf,2,20244,5
01004,Neumünster,15548,Neumünster,05112,Duisburg,658480,Duisburg Hbf,2,20340,2
01004,Neumünster,15548,Neumünster,12069,Potsdam-Mittelmark,REG_553094,S Teltow Stadt,2,20394,5
01004,Neumünster,15548,Neumünster,05978,Unna,REG_100950,Schwerte(Ruhr),2,20460,3
01004,Neumünster,15548,Neumünster,06412,Frankfurt am Main,224953,Frankfurt(Main)Hbf,2,20520,2
01004,Neumünster,15548,Neumünster,05117,Mülheim an der Ruhr,REG_33601,Mülheim(Ruhr)Hbf,2,20520,3
01004,Neumünster,15548,Neumünster,16062,Nordhausen,REG_456964,Nordhausen,2,20580,3
01004,Neumünster,15548,Neumünster,15083,Börde,REG_506944,Osterweddingen,2,20760,5
01004,Neumünster,15548,Neumünster,05119,Oberhausen,111464,Oberhausen Hbf,2,20940,5
01004,Neumünster,15548,Neumünster,05111,Düsseldorf,146628,Düsseldorf Hbf,2,21180,2
01004,Neumünster,15548,Neumünster,12065,Oberhavel,REG_121267,S Birkenwerder Bhf,2,21222,5
01004,Neumünster,15548,Neumünster,12060,Barnim,REG_556511,S Röntgental,2,21240,5
01004,Neumünster,15548,Neumünster,06435,Main-Kinzig-Kreis,28963,Hanau Hbf,2,21300,3
01004,Neumünster,15548,Neumünster,09663,Würzburg,268545,Würzburg Hbf,2,21360,2
01004,Neumünster,15548,Neumünster,05512,Bottrop,REG_171056,Bottrop Hbf,2,21420,4
01004,Neumünster,15548,Neumünster,05962,Märkischer Kreis,298053,Iserlohn-Letmathe,2,21480,4
01004,Neumünster,15548,Neumünster,12067,Oder-Spree,REG_670391,S Erkner Bhf,2,21492,4
01004,Neumünster,15548,Neumünster,12064,Märkisch-Oderland,REG_274327,S Strausberg Bhf,2,21660,5
01004,Neumünster,15548,Neumünster,12051,Brandenburg an der Havel,REG_587601,Brandenburg Hbf,2,21780,4
01004,Neumünster,15548,Neumünster,06413,Offenbach am Main,REG_3344,Offenbach(Main)Ost,2,21900,3
01004,Neumünster,15548,Neumünster,05170,Wesel,REG_169212,Dinslaken,2,21960,3
01004,Neumünster,15548,Neumünster,06534,Marburg-Biedenkopf,REG_135260,Marburg(Lahn),2,21960,4
01004,Neumünster,15548,Neumünster,06436,Main-Taunus-Kreis,REG_476521,Eschborn,2,22020,3
01004,Neumünster,15548,Neumünster,16063,Wartburgkreis,490261,Eisenach Hbf,2,22080,5
01004,Neumünster,15548,Neumünster,06434,Hochtaunuskreis,REG_416788,Bad Homburg,2,22140,3
01004,Neumünster,15548,Neumünster,06440,Wetteraukreis,428133,Friedberg(Hess),2,22200,3
01004,Neumünster,15548,Neumünster,06438,Offenbach,568334,Langen(Hess),2,22260,3
01004,Neumünster,15548,Neumünster,03354,Lüchow-Dannenberg,REG_309890,Hitzacker,2,22320,3
01004,Neumünster,15548,Neumünster,05315,Köln,280359,Köln Hbf,2,22560,2
01004,Neumünster,15548,Neumünster,05958,Hochsauerlandkreis,REG_620432,Bestwig,2,22560,3
01004,Neumünster,15548,Neumünster,05162,Rhein-Kreis Neuss,REG_57005,Neuss Hbf,2,22560,3
01004,Neumünster,15548,Neumünster,09679,Würzburg,REG_452060,Rottendorf,2,22560,3
01004,Neumünster,15548,Neumünster,06433,Groß-Gerau,REG_272184,Kelsterbach,2,22620,4
01004,Neumünster,15548,Neumünster,15002,Halle (Saale),463003,Halle(Saale)Hbf,2,22680,3
01004,Neumünster,15548,Neumünster,06411,Darmstadt,125242,Darmstadt Hbf,2,22740,3
01004,Neumünster,15548,Neumünster,13071,Mecklenburgische Seenplatte,405617,Neustrelitz Hbf,2,22740,5
01004,Neumünster,15548,Neumünster,05124,Wuppertal,REG_176797,Wuppertal-Vohwinkel,2,22800,3
01004,Neumünster,15548,Neumünster,05316,Leverkusen,REG_549431,Leverkusen Mitte,2,22920,3
01004,Neumünster,15548,Neumünster,05158,Mettmann,REG_157866,Langenfeld(Rhld),2,22920,3
01004,Neumünster,15548,Neumünster,06635,Waldeck-Frankenberg,REG_657940,Korbach Hbf,2,22980,3
01004,Neumünster,15548,Neumünster,06531,Gießen,381020,Gießen,2,22980,4
01004,Neumünster,15548,Neumünster,15085,Harz,REG_299981,Halberstadt Hbf,2,23040,4
01004,Neumünster,15548,Neumünster,06439,Rheingau-Taunus-Kreis,REG_86279,Niedernhausen(Taunus),2,23100,3
01004,Neumünster,15548,Neumünster,06414,Wiesbaden,277154,Wiesbaden Hbf,2,23160,3
01004,Neumünster,15548,Neumünster,05114,Krefeld,495192,Krefeld Hbf,2,23220,3
01004,Neumünster,15548,Neumünster,09662,Schweinfurt,REG_118253,Schweinfurt Hbf,2,23220,3
01004,Neumünster,15548,Neumünster,15001,Dessau-Roßlau,365251,Dessau Hbf,2,23220,5
01004,Neumünster,15548,Neumünster,09675,Kitzingen,REG_93296,Kitzingen,2,23280,3
01004,Neumünster,15548,Neumünster,09671,Aschaffenburg,REG_246860,Kahl(Main),2,23400,3
01004,Neumünster,15548,Neumünster,09677,Main-Spessart,REG_445529,Gemünden(Main),2,23520,3
01004,Neumünster,15548,Neumünster,05116,Mönchengladbach,31329,Mönchengladbach Hbf,2,23640,3
01004,Neumünster,15548,Neumünster,05122,Solingen,REG_250302,Solingen Hbf,2,23700,3
01004,Neumünster,15548,Neumünster,06431,Bergstraße,145603,Bensheim,2,23700,3
01004,Neumünster,15548,Neumünster,08128,Main-Tauber-Kreis,REG_384187,Lauda,2,23760,3
01004,Neumünster,15548,Neumünster,16064,Unstrut-Hainich-Kreis,REG_235078,Bad Langensalza,2,23880,3
01004,Neumünster,15548,Neumünster,15091,Wittenberg,495709,Lutherstadt Wittenberg Hbf,2,23880,3
01004,Neumünster,15548,Neumünster,07315,Mainz,674175,Mainz Hbf,2,23940,3
01004,Neumünster,15548,Neumünster,05166,Viersen,557699,Viersen,2,24000,3
01004,Neumünster,15548,Neumünster,09674,Haßberge,REG_293866,Haßfurt,2,24000,3
01004,Neumünster,15548,Neumünster,05382,Rhein-Sieg-Kreis,REG_447776,Troisdorf,2,24060,3
01004,Neumünster,15548,Neumünster,05314,Bonn,169683,Bonn Hbf,2,24060,3
01004,Neumünster,15548,Neumünster,05966,Olpe,112704,Lennestadt-Grevenbrück,2,24120,3
01004,Neumünster,15548,Neumünster,15088,Saalekreis,REG_661076,Merseburg Hbf,2,24120,4
01004,Neumünster,15548,Neumünster,12062,Elbe-Elster,356334,Elsterwerda,2,24120,4
01004,Neumünster,15548,Neumünster,09661,Aschaffenburg,540276,Aschaffenburg Hbf,2,24180,3
01004,Neumünster,15548,Neumünster,07319,Worms,558562,Worms Hbf,2,24180,4
01004,Neumünster,15548,Neumünster,15082,Anhalt-Bitterfeld,182310,Bitterfeld,2,24240,5
01004,Neumünster,15548,Neumünster,06532,Lahn-Dill-Kreis,455789,Wetzlar,2,24300,3
01004,Neumünster,15548,Neumünster,14713,Leipzig,205695,Leipzig Hbf,2,24300,3
01004,Neumünster,15548,Neumünster,06432,Darmstadt-Dieburg,REG_209206,Groß-Umstadt Wiebelsbach,2,24300,4
01004,Neumünster,15548,Neumünster,05362,Rhein-Erft-Kreis,REG_626665,Horrem,2,24420,4
01004,Neumünster,15548,Neumünster,05374,Oberbergischer Kreis,REG_523277,Gummersbach,2,24480,4
01004,Neumünster,15548,Neumünster,08222,Mannheim,503423,Mannheim Hbf,2,24540,3
01004,Neumünster,15548,Neumünster,09678,Schweinfurt,REG_135462,Poppenhausen,2,24720,4
01004,Neumünster,15548,Neumünster,09564,Nürnberg,617539,Nürnberg Hbf,2,24780,2
01004,Neumünster,15548,Neumünster,09575,Neustadt a.d.Aisch-Bad Windsheim,REG_21650,Neustadt(Aisch)Bahnhof,2,24780,3
01004,Neumünster,15548,Neumünster,06437,Odenwaldkreis,REG_283453,Höchst(Odenw),2,24900,5
01004,Neumünster,15548,Neumünster,05378,Rheinisch-Bergischer Kreis,REG_234123,Bergisch Gladbach (S),2,24960,4
01004,Neumünster,15548,Neumünster,09672,Bad Kissingen,REG_375486,Ebenhausen(Unterfr),2,24960,4
01004,Neumünster,15548,Neumünster,09461,Bamberg,494364,Bamberg,2,25080,3
01004,Neumünster,15548,Neumünster,07314,Ludwigshafen am Rhein,211758,Ludwigshafen(Rh)Hbf,2,25140,4
01004,Neumünster,15548,Neumünster,16051,Erfurt,4207,Erfurt Hbf,2,25260,4
01004,Neumünster,15548,Neumünster,05120,Remscheid,REG_137496,Remscheid Hbf,2,25320,4
01004,Neumünster,15548,Neumünster,05358,Düren,78329,Düren,2,25500,4
01004,Neumünster,15548,Neumünster,15084,Burgenlandkreis,484498,Naumburg(Saale)Hbf,2,25500,4
01004,Neumünster,15548,Neumünster,16067,Gotha,REG_477087,Neudietendorf,2,25560,3
01004,Neumünster,15548,Neumünster,05366,Euskirchen,REG_414491,Euskirchen,2,25620,3
01004,Neumünster,15548,Neumünster,09573,Fürth,REG_52497,Siegelsdorf,2,25680,3
01004,Neumünster,15548,Neumünster,07339,Mainz-Bingen,REG_24500,Ingelheim,2,25680,4
01004,Neumünster,15548,Neumünster,06533,Limburg-Weilburg,REG_9923,Limburg(Lahn),2,25740,3
01004,Neumünster,15548,Neumünster,12066,Oberspreewald-Lausitz,REG_326384,Senftenberg,2,25740,4
01004,Neumünster,15548,Neumünster,07338,Rhein-Pfalz-Kreis,REG_678410,Schifferstadt,2,25740,4
01004,Neumünster,15548,Neumünster,12053,Frankfurt (Oder),498308,Frankfurt(Oder),2,25860,5
01004,Neumünster,15548,Neumünster,09563,Fürth,551777,Fürth(Bay)Hbf,2,25920,3
01004,Neumünster,15548,Neumünster,09561,Ansbach,12550,Ansbach,2,25980,3
01004,Neumünster,15548,Neumünster,09471,Bamberg,REG_420498,Hirschaid,2,25980,4
01004,Neumünster,15548,Neumünster,08221,Heidelberg,321373,Heidelberg Hbf,2,25980,4
01004,Neumünster,15548,Neumünster,15087,Mansfeld-Südharz,REG_395635,Sangerhausen,2,25980,5
01004,Neumünster,15548,Neumünster,07111,Koblenz,497100,Koblenz Hbf,2,26040,3
01004,Neumünster,15548,Neumünster,07131,Ahrweiler,570977,Remagen,2,26040,3
01004,Neumünster,15548,Neumünster,06535,Vogelsbergkreis,REG_624282,Mücke(Hess),2,26040,4
01004,Neumünster,15548,Neumünster,09565,Schwabach,REG_243260,Schwabach,2,26100,3
01004,Neumünster,15548,Neumünster,07311,Frankenthal (Pfalz),REG_318658,Frankenthal Hbf,2,26100,3
01004,Neumünster,15548,Neumünster,09574,Nürnberger Land,REG_312789,Feucht,2,26160,3
01004,Neumünster,15548,Neumünster,16071,Weimarer Land,REG_511553,Großheringen,2,26160,4
01004,Neumünster,15548,Neumünster,05154,Kleve,23225,Emmerich,2,26220,4
01004,Neumünster,15548,Neumünster,05970,Siegen-Wittgenstein,200285,Siegen Hbf,2,26280,3
01004,Neumünster,15548,Neumünster,16070,Ilm-Kreis,REG_8865,Arnstadt Hbf,2,26280,4
01004,Neumünster,15548,Neumünster,16055,Weimar,342962,Weimar,2,26280,5
01004,Neumünster,15548,Neumünster,05370,Heinsberg,REG_647945,Lindern,2,26340,3
01004,Neumünster,15548,Neumünster,09673,Rhön-Grabfeld,REG_649330,Bad Neustadt(Saale),2,26400,4
01004,Neumünster,15548,Neumünster,09474,Forchheim,REG_44499,Forchheim(Oberfr),2,26460,4
01004,Neumünster,15548,Neumünster,09576,Roth,REG_446157,Roth,2,26580,3
01004,Neumünster,15548,Neumünster,09562,Erlangen,241794,Erlangen,2,26580,3
01004,Neumünster,15548,Neumünster,12073,Uckermark,REG_130266,Schwedt(Oder),2,26580,5
01004,Neumünster,15548,Neumünster,12052,Cottbus,629326,Cottbus Hbf,2,26580,5
01004,Neumünster,15548,Neumünster,07316,Neustadt an der Weinstraße,198781,Neustadt(Weinstr)Hbf,2,26640,4
01004,Neumünster,15548,Neumünster,07318,Speyer,REG_413653,Speyer Hbf,2,26640,4
01004,Neumünster,15548,Neumünster,14729,Leipzig,REG_633042,Borsdorf(Sachs),2,26700,4
01004,Neumünster,15548,Neumünster,07141,Rhein-Lahn-Kreis,REG_448381,Niederlahnstein,2,26760,4
01004,Neumünster,15548,Neumünster,08212,Karlsruhe,351443,Karlsruhe Hbf,2,26820,3
01004,Neumünster,15548,Neumünster,08226,Rhein-Neckar-Kreis,REG_79567,Neckargemünd,2,26820,4
01004,Neumünster,15548,Neumünster,08125,Heilbronn,REG_351361,Bad Friedrichshall Hbf,2,26880,3
01004,Neumünster,15548,Neumünster,07133,Bad Kreuznach,REG_51738,Bad Kreuznach,2,26880,4
01004,Neumünster,15548,Neumünster,09571,Ansbach,REG_413424,Wicklesgreuth,2,27000,4
01004,Neumünster,15548,Neumünster,09478,Lichtenfels,526756,Lichtenfels,2,27180,4
01004,Neumünster,15548,Neumünster,05334,Städteregion Aachen,330461,Aachen Hbf,2,27300,3
01004,Neumünster,15548,Neumünster,08225,Neckar-Odenwald-Kreis,REG_461950,Mosbach-Neckarelz,2,27420,4
01004,Neumünster,15548,Neumünster,16077,Altenburger Land,REG_118967,Altenburg,2,27480,4
01004,Neumünster,15548,Neumünster,07137,Mayen-Koblenz,632291,Andernach,2,27480,4
01004,Neumünster,15548,Neumünster,09371,Amberg-Sulzbach,REG_434725,Neukirchen(b Sulzb),2,27540,3
01004,Neumünster,15548,Neumünster,08121,Heilbronn,REG_45514,Heilbronn Hbf,2,27540,3
01004,Neumünster,15548,Neumünster,08111,Stuttgart,383715,Stuttgart Hbf,2,27540,4
01004,Neumünster,15548,Neumünster,09572,Erlangen-Höchstadt,REG_222586,Bubenreuth,2,27600,3
01004,Neumünster,15548,Neumünster,14730,Nordsachsen,REG_317274,Eilenburg,2,27600,5
01004,Neumünster,15548,Neumünster,16065,Kyffhäuserkreis,REG_222495,Heldrungen,2,27600,5
01004,Neumünster,15548,Neumünster,12068,Ostprignitz-Ruppin,REG_315944,Liebenthal(Prignitz),2,27600,5
01004,Neumünster,15548,Neumünster,08215,Karlsruhe,527531,Bruchsal,2,27780,4
01004,Neumünster,15548,Neumünster,07334,Germersheim,REG_418319,Wörth(Rhein),2,27780,4
01004,Neumünster,15548,Neumünster,07138,Neuwied,REG_163953,Neuwied,2,27960,3
01004,Neumünster,15548,Neumünster,16053,Jena,249282,Jena-Göschwitz,2,27960,5
01004,Neumünster,15548,Neumünster,07332,Bad Dürkheim,REG_514181,Freinsheim,2,28080,4
01004,Neumünster,15548,Neumünster,09463,Coburg,461857,Coburg,2,28080,4
01004,Neumünster,15548,Neumünster,14627,Meißen,REG_555514,Coswig(b Dresden),2,28080,5
01004,Neumünster,15548,Neumünster,07331,Alzey-Worms,REG_309722,Alzey,2,28080,5
01004,Neumünster,15548,Neumünster,07313,Landau in der Pfalz,REG_296258,Landau(Pfalz)Hbf,2,28080,5
01004,Neumünster,15548,Neumünster,07312,Kaiserslautern,282448,Kaiserslautern Hbf,2,28140,3
01004,Neumünster,15548,Neumünster,08216,Rastatt,REG_357559,Rastatt,2,28140,4
01004,Neumünster,15548,Neumünster,16054,Suhl,REG_317163,Suhl,2,28140,4
01004,Neumünster,15548,Neumünster,14612,Dresden,296814,Dresden-Neustadt,2,28140,5
01004,Neumünster,15548,Neumünster,07132,Altenkirchen (Westerwald),REG_416240,Betzdorf(Sieg),2,28260,4
01004,Neumünster,15548,Neumünster,07140,Rhein-Hunsrück-Kreis,REG_254401,Boppard Hbf,2,28260,5
01004,Neumünster,15548,Neumünster,14511,Chemnitz,REG_534082,Chemnitz Hbf,2,28380,4
01004,Neumünster,15548,Neumünster,07337,Südliche Weinstraße,REG_322546,Edenkoben,2,28380,5
01004,Neumünster,15548,Neumünster,08127,Schwäbisch Hall,387864,Crailsheim,2,28440,4
01004,Neumünster,15548,Neumünster,09577,Weißenburg-Gunzenhausen,13094,Treuchtlingen,2,28500,3
01004,Neumünster,15548,Neumünster,16068,Sömmerda,REG_641772,Sömmerda,2,28500,5
01004,Neumünster,15548,Neumünster,16074,Saale-Holzland-Kreis,REG_460782,Kahla(Thür),2,28500,5
01004,Neumünster,15548,Neumünster,08211,Baden-Baden,390193,Baden-Baden,2,28560,4
01004,Neumünster,15548,Neumünster,08118,Ludwigsburg,REG_362190,Ludwigsburg,2,28560,5
01004,Neumünster,15548,Neumünster,09361,Amberg,REG_662761,Amberg,2,28620,3
01004,Neumünster,15548,Neumünster,08317,Ortenaukreis,32178,Offenburg,2,28620,3
01004,Neumünster,15548,Neumünster,08119,Rems-Murr-Kreis,REG_333368,Waiblingen,2,28800,5
01004,Neumünster,15548,Neumünster,09477,Kulmbach,REG_270638,Neuenmarkt-Wirsberg,2,28920,4
01004,Neumünster,15548,Neumünster,08115,Böblingen,509744,Böblingen,2,29160,5
01004,Neumünster,15548,Neumünster,09473,Coburg,REG_501220,Ebersdorf(b Coburg),2,29160,5
01004,Neumünster,15548,Neumünster,07335,Kaiserslautern,7994,Landstuhl,2,29280,4
01004,Neumünster,15548,Neumünster,14522,Mittelsachsen,REG_525899,Flöha,2,29340,5
