route_id,service_id,trip_id
REG_239,REG_1389,REG_547376
REG_239,REG_1389,REG_562438
REG_239,REG_1389,REG_564379
REG_239,REG_1389,REG_573070
REG_239,REG_1389,REG_59087
REG_239,REG_1389,REG_661029
REG_239,REG_1389,REG_710034
REG_239,REG_1389,REG_73808
REG_239,REG_1389,REG_767873
REG_239,REG_1389,REG_787265
REG_239,REG_1389,REG_789031
REG_239,REG_1389,REG_826446
REG_239,REG_1389,REG_840646
REG_239,REG_1389,REG_843147
REG_239,REG_1389,REG_85650
REG_239,REG_1389,REG_863611
REG_239,REG_1389,REG_882305
REG_239,REG_1389,REG_957382
REG_239,REG_1389,REG_990041
REG_239,REG_1475,REG_1003525
REG_239,REG_1475,REG_1045890
REG_239,REG_1475,REG_1453539
REG_239,REG_1475,REG_491415
REG_239,REG_1517,REG_106204
REG_239,REG_1517,REG_1299500
REG_239,REG_1517,REG_938279
REG_239,REG_1539,REG_1103032
REG_239,REG_1539,REG_1147613
REG_239,REG_1539,REG_1195634
REG_239,REG_1539,REG_120302
REG_239,REG_1539,REG_1257047
REG_239,REG_1539,REG_1283421
REG_239,REG_1539,REG_1355621
REG_239,REG_1539,REG_1376473
REG_239,REG_1539,REG_1492771
REG_239,REG_1539,REG_149542
REG_239,REG_1539,REG_156850
REG_239,REG_1539,REG_157469
REG_239,REG_1539,REG_181110
REG_239,REG_1539,REG_261691
REG_239,REG_1539,REG_275365
REG_239,REG_1539,REG_281867
REG_239,REG_1539,REG_327201
REG_239,REG_1539,REG_335678
REG_239,REG_1539,REG_393519
REG_239,REG_1539,REG_397693
REG_239,REG_1539,REG_477835
REG_239,REG_1539,REG_530884
REG_239,REG_1539,REG_549120
REG_239,REG_1539,REG_551481
REG_239,REG_1539,REG_635340
REG_239,REG_1539,REG_66952
REG_239,REG_1539,REG_690611
REG_239,REG_1539,REG_692901
REG_239,REG_1539,REG_731101
REG_239,REG_1539,REG_765585
REG_239,REG_1539,REG_791374
REG_239,REG_1539,REG_831652
REG_239,REG_1539,REG_845592
REG_239,REG_1539,REG_848098
REG_239,REG_1539,REG_881841
REG_239,REG_1539,REG_948701
REG_239,REG_1539,REG_980051
REG_239,REG_1542,REG_548335
REG_239,REG_1575,REG_1415629
REG_239,REG_158,REG_1203794
REG_239,REG_1619,REG_263032
REG_239,REG_1619,REG_707711
REG_239,REG_1619,REG_981603
REG_239,REG_1696,REG_1131736
REG_239,REG_1696,REG_1495067
REG_239,REG_1696,REG_181673
REG_239,REG_1724,REG_1272792
REG_239,REG_1724,REG_42409
REG_239,REG_1724,REG_675640
REG_239,REG_1724,REG_826941
REG_239,REG_1773,REG_1300286
REG_239,REG_1773,REG_691818
REG_239,REG_1773,REG_911981
REG_239,REG_1808,REG_490675
REG_239,REG_1808,REG_892966
REG_239,REG_1840,REG_1456926
REG_239,REG_1840,REG_345139
REG_239,REG_1840,REG_62724
REG_239,REG_1918,REG_1147014
REG_239,REG_1918,REG_1383333
REG_239,REG_1918,REG_261626
REG_239,REG_1918,REG_274380
REG_239,REG_1963,REG_1293000
REG_239,REG_1963,REG_266835
REG_239,REG_1963,REG_306429
REG_239,REG_1963,REG_432560
REG_239,REG_1963,REG_998999
REG_239,REG_20,REG_1062291
REG_239,REG_207,REG_1010530
REG_239,REG_207,REG_1109380
REG_239,REG_207,REG_1114663
REG_239,REG_207,REG_1220673
REG_239,REG_207,REG_122203
REG_239,REG_207,REG_1282266
REG_239,REG_207,REG_1298393
REG_239,REG_207,REG_1346385
REG_239,REG_207,REG_1376559
REG_239,REG_207,REG_1403435
REG_239,REG_207,REG_1430327
REG_239,REG_207,REG_1484613
REG_239,REG_207,REG_162743
REG_239,REG_207,REG_174390
REG_239,REG_207,REG_194976
REG_239,REG_207,REG_237698
REG_239,REG_207,REG_246908
REG_239,REG_207,REG_3696
REG_239,REG_207,REG_397953
REG_239,REG_207,REG_423739
REG_239,REG_207,REG_471117
REG_239,REG_207,REG_490968
REG_239,REG_207,REG_550848
REG_239,REG_207,REG_566256
REG_239,REG_207,REG_600224
REG_239,REG_207,REG_668458
REG_239,REG_207,REG_786085
REG_239,REG_207,REG_817458
REG_239,REG_207,REG_837586
REG_239,REG_207,REG_843274
REG_239,REG_207,REG_894338
REG_239,REG_207,REG_975937
REG_239,REG_2100,REG_1270950
REG_239,REG_2100,REG_313221
REG_239,REG_2100,REG_644434
REG_239,REG_2100,REG_688576
REG_239,REG_2253,REG_1072579
REG_239,REG_2269,REG_1009536
REG_239,REG_2269,REG_1036919
REG_239,REG_2269,REG_1045368
REG_239,REG_2269,REG_1052827
REG_239,REG_2269,REG_1056685
REG_239,REG_2269,REG_1063791
REG_239,REG_2269,REG_1066699
REG_239,REG_2269,REG_106809
REG_239,REG_2269,REG_108405
REG_239,REG_2269,REG_1127160
REG_239,REG_2269,REG_1142725
REG_239,REG_2269,REG_1143809
REG_239,REG_2269,REG_1145840
REG_239,REG_2269,REG_1205084
REG_239,REG_2269,REG_1213340
REG_239,REG_2269,REG_1213984
REG_239,REG_2269,REG_12147
REG_239,REG_2269,REG_1276802
REG_239,REG_2269,REG_1277867
REG_239,REG_2269,REG_12797
REG_239,REG_2269,REG_1336311
REG_239,REG_2269,REG_1351252
REG_239,REG_2269,REG_1384379
REG_239,REG_2269,REG_1400199
REG_239,REG_2269,REG_141565
REG_239,REG_2269,REG_1448854
REG_239,REG_2269,REG_1463090
REG_239,REG_2269,REG_1469208
REG_239,REG_2269,REG_1470580
REG_239,REG_2269,REG_158467
REG_239,REG_2269,REG_211572
REG_239,REG_2269,REG_242933
REG_239,REG_2269,REG_243945
REG_239,REG_2269,REG_287271
REG_239,REG_2269,REG_344174
REG_239,REG_2269,REG_372456
REG_239,REG_2269,REG_381158
REG_239,REG_2269,REG_385209
REG_239,REG_2269,REG_386071
REG_239,REG_2269,REG_40906
REG_239,REG_2269,REG_410682
REG_239,REG_2269,REG_457382
REG_239,REG_2269,REG_468048
REG_239,REG_2269,REG_528578
REG_239,REG_2269,REG_564674
REG_239,REG_2269,REG_565202
REG_239,REG_2269,REG_565789
REG_239,REG_2269,REG_579936
REG_239,REG_2269,REG_58424
REG_239,REG_2269,REG_71223
REG_239,REG_2269,REG_738984
REG_239,REG_2269,REG_739237
REG_239,REG_2269,REG_768751
REG_239,REG_2269,REG_777576
REG_239,REG_2269,REG_822589
REG_239,REG_2269,REG_874799
REG_239,REG_2269,REG_876852
REG_239,REG_2269,REG_897236
REG_239,REG_2269,REG_925973
REG_239,REG_2269,REG_962769
REG_239,REG_2269,REG_964233
REG_239,REG_2269,REG_976180
REG_239,REG_2269,REG_977502
REG_239,REG_2269,REG_987285
REG_239,REG_2269,REG_993337
REG_239,REG_2316,REG_536354
REG_239,REG_2356,REG_1419053
REG_239,REG_2370,REG_122816
REG_239,REG_2431,REG_744913
REG_239,REG_2456,REG_1261710
REG_239,REG_2456,REG_651557
REG_239,REG_2482,REG_1010095
REG_239,REG_2482,REG_1042410
REG_239,REG_2482,REG_1049595
REG_239,REG_2482,REG_1058453
REG_239,REG_2482,REG_1061898
REG_239,REG_2482,REG_1105349
REG_239,REG_2482,REG_1106010
REG_239,REG_2482,REG_1116627
REG_239,REG_2482,REG_1286514
REG_239,REG_2482,REG_1321370
REG_239,REG_2482,REG_1365723
REG_239,REG_2482,REG_1401407
REG_239,REG_2482,REG_1468852
REG_239,REG_2482,REG_225122
REG_239,REG_2482,REG_234680
REG_239,REG_2482,REG_270110
REG_239,REG_2482,REG_34101
REG_239,REG_2482,REG_475591
REG_239,REG_2482,REG_480162
REG_239,REG_2482,REG_50896
REG_239,REG_2482,REG_571038
REG_239,REG_2482,REG_579648
REG_239,REG_2482,REG_583272
REG_239,REG_2482,REG_595145
REG_239,REG_2482,REG_61633
REG_239,REG_2482,REG_6493
REG_239,REG_2482,REG_724541
REG_239,REG_2482,REG_753502
REG_239,REG_2482,REG_760996
REG_239,REG_2482,REG_77123
REG_239,REG_2482,REG_827152
REG_239,REG_2482,REG_937350
REG_239,REG_2482,REG_938799
REG_239,REG_2515,REG_602088
REG_239,REG_2649,REG_834695
REG_239,REG_2649,REG_882894
REG_239,REG_2787,REG_1393721
REG_239,REG_2840,REG_1011176
REG_239,REG_2840,REG_1015143
REG_239,REG_2840,REG_1046842
REG_239,REG_2840,REG_1066227
REG_239,REG_2840,REG_1066812
REG_239,REG_2840,REG_1094383
REG_239,REG_2840,REG_1105137
REG_239,REG_2840,REG_1118589
REG_239,REG_2840,REG_1172648
REG_239,REG_2840,REG_1183001
REG_239,REG_2840,REG_1220342
REG_239,REG_2840,REG_1290231
REG_239,REG_2840,REG_1342168
REG_239,REG_2840,REG_1362433
REG_239,REG_2840,REG_1379522
REG_239,REG_2840,REG_138907
REG_239,REG_2840,REG_142455
REG_239,REG_2840,REG_1444022
REG_239,REG_2840,REG_19851
REG_239,REG_2840,REG_205190
REG_239,REG_2840,REG_267624
REG_239,REG_2840,REG_317827
REG_239,REG_2840,REG_333456
REG_239,REG_2840,REG_352959
REG_239,REG_2840,REG_560768
REG_239,REG_2840,REG_566431
REG_239,REG_2840,REG_593081
REG_239,REG_2840,REG_661814
REG_239,REG_2840,REG_687944
REG_239,REG_2840,REG_730969
REG_239,REG_2840,REG_818933
REG_239,REG_2840,REG_822865
REG_239,REG_2840,REG_835714
REG_239,REG_2840,REG_888387
REG_239,REG_2840,REG_891965
REG_239,REG_2840,REG_905379
REG_239,REG_2840,REG_964008
REG_239,REG_2881,REG_1026732
REG_239,REG_2881,REG_1425735
REG_239,REG_2881,REG_858563
REG_239,REG_292,REG_76044
REG_239,REG_2978,REG_1095084
REG_239,REG_2978,REG_1152396
REG_239,REG_2978,REG_1239326
REG_239,REG_2978,REG_452046
REG_239,REG_2978,REG_469486
REG_239,REG_2978,REG_690306
REG_239,REG_2978,REG_847111
REG_239,REG_437,REG_1306759
REG_239,REG_437,REG_1441949
REG_239,REG_437,REG_380573
REG_239,REG_437,REG_811486
REG_239,REG_44,REG_1222594
REG_239,REG_447,REG_1056292
REG_239,REG_499,REG_1039231
REG_239,REG_499,REG_133148
REG_239,REG_499,REG_1423257
REG_239,REG_499,REG_1460297
REG_239,REG_499,REG_422524
REG_239,REG_499,REG_566024
REG_239,REG_499,REG_593883
REG_239,REG_499,REG_811804
REG_239,REG_499,REG_938385
REG_239,REG_499,REG_944921
REG_239,REG_57,REG_1205397
REG_239,REG_57,REG_471504
REG_239,REG_634,REG_1384801
REG_239,REG_682,REG_5415
REG_239,REG_682,REG_994270
REG_239,REG_708,REG_1064954
REG_239,REG_708,REG_184381
REG_239,REG_708,REG_345605
REG_239,REG_710,REG_803734
REG_239,REG_710,REG_974723
REG_239,REG_731,REG_101520
REG_239,REG_731,REG_1016277
REG_239,REG_731,REG_1055250
REG_239,REG_731,REG_1125025
REG_239,REG_731,REG_1163966
REG_239,REG_731,REG_123014
REG_239,REG_731,REG_1239936
REG_239,REG_731,REG_1260138
REG_239,REG_731,REG_1277091
REG_239,REG_731,REG_1311887
REG_239,REG_731,REG_1363034
REG_239,REG_731,REG_1366569
REG_239,REG_731,REG_1390270
REG_239,REG_731,REG_216420
REG_239,REG_731,REG_229758
REG_239,REG_731,REG_242986
REG_239,REG_731,REG_278236
REG_239,REG_731,REG_287656
REG_239,REG_731,REG_299271
REG_239,REG_731,REG_349557
REG_239,REG_731,REG_403834
REG_239,REG_731,REG_404933
REG_239,REG_731,REG_456880
REG_239,REG_731,REG_547394
REG_239,REG_731,REG_565651
REG_239,REG_731,REG_604998
REG_239,REG_731,REG_673013
REG_239,REG_731,REG_768100
REG_239,REG_731,REG_890739
REG_239,REG_731,REG_94600
REG_239,REG_731,REG_955792
REG_239,REG_731,REG_956193
REG_239,REG_731,REG_993616
REG_239,REG_752,REG_206381
REG_239,REG_752,REG_574511
REG_239,REG_752,REG_872599
REG_239,REG_752,REG_89864
REG_239,REG_787,REG_1065485
REG_239,REG_787,REG_1071170
REG_239,REG_787,REG_1124668
REG_239,REG_787,REG_1195903
REG_239,REG_787,REG_1207604
REG_239,REG_787,REG_1258022
REG_239,REG_787,REG_1269023
REG_239,REG_787,REG_1368246
REG_239,REG_787,REG_1376924
REG_239,REG_787,REG_1456115
REG_239,REG_787,REG_1481669
REG_239,REG_787,REG_17774
REG_239,REG_787,REG_294223
REG_239,REG_787,REG_301123
REG_239,REG_787,REG_30317
REG_239,REG_787,REG_323697
REG_239,REG_787,REG_329636
REG_239,REG_787,REG_336470
REG_239,REG_787,REG_350016
REG_239,REG_787,REG_367002
REG_239,REG_787,REG_466553
REG_239,REG_787,REG_519611
REG_239,REG_787,REG_581531
REG_239,REG_787,REG_638676
REG_239,REG_787,REG_77336
REG_239,REG_787,REG_821109
REG_239,REG_787,REG_841194
REG_239,REG_787,REG_847097
REG_239,REG_787,REG_854673
REG_239,REG_828,REG_1133482
REG_239,REG_828,REG_410672
REG_239,REG_828,REG_435148
REG_239,REG_828,REG_748913
REG_239,REG_937,REG_1197949
REG_239,REG_937,REG_1425194
REG_239,REG_937,REG_1459778
REG_239,REG_937,REG_224810
REG_239,REG_937,REG_483315
REG_239,REG_937,REG_49530
REG_239,REG_937,REG_743906
REG_239,REG_937,REG_848117
REG_239,REG_937,REG_864476
REG_239,REG_937,REG_871502
REG_239,REG_937,REG_94987
REG_239,REG_977,REG_1002870
REG_239,REG_977,REG_1021091
REG_239,REG_977,REG_124929
REG_239,REG_977,REG_1421489
REG_239,REG_977,REG_189878
REG_239,REG_977,REG_215344
REG_239,REG_977,REG_242963
REG_239,REG_977,REG_257892
REG_239,REG_977,REG_6178
REG_239,REG_977,REG_659428
REG_24,REG_1869,REG_1028190
REG_24,REG_1869,REG_1295198
REG_24,REG_1869,REG_858863
REG_24,REG_2216,REG_684173
REG_24,REG_2382,REG_143131
REG_24,REG_241,REG_1014122
REG_24,REG_2586,REG_1428453
REG_24,REG_2586,REG_761481
REG_24,REG_2586,REG_846644
REG_240,REG_1030,REG_1091694
REG_240,REG_1102,REG_382674
REG_240,REG_1130,REG_1371545
REG_240,REG_1192,REG_1349947
REG_240,REG_1240,REG_1160378
REG_240,REG_1285,REG_1481599
REG_240,REG_1345,REG_127883
REG_240,REG_1355,REG_9283
REG_240,REG_1561,REG_485299
REG_240,REG_1584,REG_942078
REG_240,REG_1661,REG_283469
REG_240,REG_2076,REG_1303988
REG_240,REG_218,REG_1401495
REG_240,REG_223,REG_1172403
REG_240,REG_2250,REG_305299
REG_240,REG_237,REG_1169975
REG_240,REG_237,REG_795271
REG_240,REG_2537,REG_1043347
REG_240,REG_2761,REG_623377
REG_240,REG_2993,REG_338558
REG_240,REG_437,REG_626902
REG_240,REG_560,REG_1123263
REG_240,REG_608,REG_65087
REG_240,REG_659,REG_518849
REG_240,REG_76,REG_778980
REG_240,REG_828,REG_386638
REG_240,REG_913,REG_1139647
REG_241,REG_1030,REG_479899
REG_241,REG_1030,REG_745757
REG_241,REG_1147,REG_1395960
REG_241,REG_1147,REG_220773
REG_241,REG_1147,REG_23824
REG_241,REG_1147,REG_251857
REG_241,REG_1272,REG_1051367
REG_241,REG_1272,REG_1144849
REG_241,REG_1272,REG_1146330
REG_241,REG_1272,REG_168370
REG_241,REG_1584,REG_1145874
REG_241,REG_1584,REG_1195270
REG_241,REG_1584,REG_1250875
REG_241,REG_1584,REG_1332261
REG_241,REG_1584,REG_134858
REG_241,REG_1584,REG_1436309
REG_241,REG_1584,REG_145979
REG_241,REG_1584,REG_1475272
REG_241,REG_1584,REG_178220
REG_241,REG_1584,REG_313541
REG_241,REG_1584,REG_343164
REG_241,REG_1584,REG_379227
REG_241,REG_1584,REG_380672
REG_241,REG_1584,REG_403330
REG_241,REG_1584,REG_465892
REG_241,REG_1584,REG_551498
REG_241,REG_1584,REG_557897
REG_241,REG_1584,REG_636724
REG_241,REG_1584,REG_674261
REG_241,REG_1584,REG_818987
REG_241,REG_1584,REG_830433
REG_241,REG_1584,REG_8545
REG_241,REG_1584,REG_977881
REG_241,REG_2232,REG_1107376
REG_241,REG_2232,REG_51500
REG_241,REG_2232,REG_95257
REG_241,REG_2232,REG_972670
REG_241,REG_2256,REG_362702
REG_241,REG_2256,REG_840135
REG_241,REG_2382,REG_1080538
REG_241,REG_2382,REG_1167568
REG_241,REG_2382,REG_168004
REG_241,REG_2382,REG_432510
REG_241,REG_2382,REG_460576
REG_241,REG_2382,REG_534505
REG_241,REG_2382,REG_629329
REG_241,REG_2382,REG_902335
REG_241,REG_2512,REG_659159
REG_241,REG_269,REG_848516
REG_241,REG_2876,REG_286721
REG_241,REG_528,REG_756385
REG_242,REG_1147,REG_728182
REG_242,REG_1147,REG_810306
REG_242,REG_1584,REG_1173982
REG_242,REG_1584,REG_1340348
REG_242,REG_1584,REG_1376393
REG_242,REG_1584,REG_409976
REG_242,REG_1584,REG_431773
REG_242,REG_1584,REG_507779
REG_242,REG_1584,REG_54205
REG_242,REG_1584,REG_761272
REG_242,REG_1584,REG_767918
REG_242,REG_1584,REG_835193
REG_242,REG_1584,REG_901334
REG_242,REG_1584,REG_916919
REG_242,REG_2382,REG_102181
REG_242,REG_2382,REG_1304859
REG_242,REG_2382,REG_1322980
REG_242,REG_2382,REG_1340423
REG_242,REG_2382,REG_1463700
REG_242,REG_2382,REG_1476229
REG_242,REG_2382,REG_17958
REG_242,REG_2382,REG_22230
REG_242,REG_2382,REG_230528
REG_242,REG_2382,REG_264370
REG_242,REG_2382,REG_434335
REG_242,REG_2382,REG_437979
REG_242,REG_2382,REG_457546
REG_242,REG_2382,REG_492990
REG_242,REG_2382,REG_498973
REG_242,REG_2382,REG_823119
REG_242,REG_2382,REG_860950
REG_242,REG_2382,REG_872461
REG_242,REG_2382,REG_934668
REG_242,REG_2382,REG_969198
REG_242,REG_2382,REG_970364
REG_242,REG_2512,REG_1094659
REG_242,REG_2512,REG_689021
REG_242,REG_38,REG_1071528
REG_242,REG_38,REG_1193129
REG_242,REG_38,REG_1451336
REG_242,REG_38,REG_910519
REG_243,REG_1147,REG_1085992
REG_243,REG_1147,REG_172105
REG_243,REG_1147,REG_675184
REG_244,REG_1147,REG_1425659
REG_244,REG_1147,REG_503928
REG_244,REG_1147,REG_796831
REG_244,REG_1584,REG_1025151
REG_244,REG_1584,REG_1029510
REG_244,REG_1584,REG_1082511
REG_244,REG_1584,REG_1109782
REG_244,REG_1584,REG_1139060
REG_244,REG_1584,REG_1184008
REG_244,REG_1584,REG_1199469
REG_244,REG_1584,REG_1232517
REG_244,REG_1584,REG_1313587
REG_244,REG_1584,REG_1419177
REG_244,REG_1584,REG_200855
REG_244,REG_1584,REG_243740
REG_244,REG_1584,REG_325654
REG_244,REG_1584,REG_468232
REG_244,REG_1584,REG_552425
REG_244,REG_1584,REG_55543
REG_244,REG_1584,REG_585282
REG_244,REG_1584,REG_616385
REG_244,REG_1584,REG_643356
REG_244,REG_1584,REG_646271
REG_244,REG_1584,REG_704908
REG_244,REG_1584,REG_733869
REG_244,REG_1584,REG_737667
REG_244,REG_1584,REG_764963
REG_244,REG_1584,REG_767797
REG_244,REG_1584,REG_837490
REG_244,REG_2256,REG_413972
REG_244,REG_2382,REG_1277682
REG_244,REG_2382,REG_296490
REG_244,REG_2382,REG_300579
REG_244,REG_2382,REG_717380
REG_244,REG_2382,REG_864577
REG_244,REG_269,REG_608465
REG_245,REG_1030,REG_606635
REG_245,REG_1147,REG_1492302
REG_245,REG_1147,REG_201128
REG_245,REG_1147,REG_209401
REG_245,REG_1147,REG_211967
REG_245,REG_1147,REG_212235
REG_245,REG_1147,REG_519441
REG_245,REG_1147,REG_70526
REG_245,REG_1584,REG_1008751
REG_245,REG_1584,REG_1099289
REG_245,REG_1584,REG_1128699
REG_245,REG_1584,REG_1149052
REG_245,REG_1584,REG_1300288
REG_245,REG_1584,REG_1305336
REG_245,REG_1584,REG_1452466
REG_245,REG_1584,REG_148434
REG_245,REG_1584,REG_227327
REG_245,REG_1584,REG_477000
REG_245,REG_1584,REG_551846
REG_245,REG_1584,REG_62734
REG_245,REG_1584,REG_69964
REG_245,REG_1584,REG_735736
REG_245,REG_1584,REG_769910
REG_245,REG_1584,REG_778048
REG_245,REG_1584,REG_795354
REG_245,REG_1584,REG_998743
REG_245,REG_1918,REG_907682
REG_245,REG_2025,REG_1008164
REG_245,REG_2025,REG_376047
REG_245,REG_2202,REG_225595
REG_245,REG_2202,REG_308609
REG_245,REG_2256,REG_250369
REG_245,REG_2256,REG_286780
REG_245,REG_2256,REG_657548
REG_245,REG_2256,REG_767863
REG_245,REG_2256,REG_921960
REG_245,REG_2382,REG_1020747
REG_245,REG_2382,REG_1167346
REG_245,REG_2382,REG_1317587
REG_245,REG_2382,REG_1331083
REG_245,REG_2382,REG_1464120
REG_245,REG_2382,REG_179461
REG_245,REG_2382,REG_268056
REG_245,REG_2382,REG_577215
REG_245,REG_2382,REG_653476
REG_245,REG_2382,REG_804107
REG_245,REG_2382,REG_879387
REG_245,REG_2382,REG_884248
REG_245,REG_2382,REG_953952
REG_245,REG_2382,REG_960621
REG_245,REG_2538,REG_171783
REG_245,REG_2538,REG_487294
REG_245,REG_2666,REG_1318592
REG_245,REG_2666,REG_245910
REG_245,REG_269,REG_1263665
REG_245,REG_269,REG_178899
REG_245,REG_269,REG_31834
REG_245,REG_269,REG_349356
REG_246,REG_262,REG_107195
REG_247,REG_1030,REG_250418
REG_247,REG_1030,REG_851053
REG_247,REG_1030,REG_895426
REG_247,REG_1030,REG_936847
REG_247,REG_1147,REG_1223668
REG_247,REG_1584,REG_1033758
REG_247,REG_1584,REG_105172
REG_247,REG_1584,REG_1054983
REG_247,REG_1584,REG_1057555
REG_247,REG_1584,REG_1072511
REG_247,REG_1584,REG_1124440
REG_247,REG_1584,REG_1409115
REG_247,REG_1584,REG_148162
REG_247,REG_1584,REG_220857
REG_247,REG_1584,REG_361316
REG_247,REG_1584,REG_455122
REG_247,REG_1584,REG_455161
REG_247,REG_1584,REG_490724
REG_247,REG_1584,REG_563018
REG_247,REG_1584,REG_659907
REG_247,REG_1584,REG_983411
REG_247,REG_1661,REG_878815
REG_247,REG_1833,REG_1108787
REG_247,REG_1931,REG_373803
REG_247,REG_2256,REG_467916
REG_247,REG_2382,REG_1132778
REG_247,REG_2382,REG_1186048
REG_247,REG_2382,REG_1232729
REG_247,REG_2382,REG_1276888
REG_247,REG_2382,REG_1289039
REG_247,REG_2382,REG_1334869
REG_247,REG_2382,REG_1393234
REG_247,REG_2382,REG_1410535
REG_247,REG_2382,REG_290349
REG_247,REG_2382,REG_295703
REG_247,REG_2382,REG_462594
REG_247,REG_2382,REG_757129
REG_247,REG_2382,REG_849048
REG_247,REG_2382,REG_935787
REG_247,REG_2537,REG_882248
REG_247,REG_269,REG_1230799
REG_248,REG_1584,REG_1039403
REG_248,REG_1584,REG_1098040
REG_248,REG_1584,REG_1100069
REG_248,REG_1584,REG_1102790
REG_248,REG_1584,REG_1341624
REG_248,REG_1584,REG_136390
REG_248,REG_1584,REG_1408653
REG_248,REG_1584,REG_1410655
REG_248,REG_1584,REG_1442704
REG_248,REG_1584,REG_1455111
REG_248,REG_1584,REG_145766
REG_248,REG_1584,REG_270455
REG_248,REG_1584,REG_279298
REG_248,REG_1584,REG_360171
REG_248,REG_1584,REG_367432
REG_248,REG_1584,REG_448214
REG_248,REG_1584,REG_529810
REG_248,REG_1584,REG_579720
REG_248,REG_1584,REG_6033
REG_248,REG_1584,REG_638440
REG_248,REG_1584,REG_65558
REG_248,REG_1584,REG_663036
REG_248,REG_1584,REG_681375
REG_248,REG_1584,REG_755218
REG_248,REG_1584,REG_756947
REG_248,REG_1584,REG_811866
REG_248,REG_1584,REG_851726
REG_248,REG_1584,REG_863928
REG_248,REG_1584,REG_892489
REG_248,REG_1584,REG_917203
REG_248,REG_1584,REG_961135
REG_248,REG_1584,REG_974329
REG_248,REG_2256,REG_1209776
REG_248,REG_2256,REG_1388941
REG_248,REG_2256,REG_1437908
REG_248,REG_2256,REG_466507
REG_248,REG_2256,REG_880639
REG_248,REG_2512,REG_369913
REG_248,REG_263,REG_233027
REG_248,REG_269,REG_700414
REG_248,REG_3037,REG_1495510
REG_248,REG_3057,REG_183653
REG_248,REG_32,REG_495673
REG_248,REG_38,REG_1263878
REG_249,REG_1147,REG_220891
REG_249,REG_1249,REG_1098669
REG_249,REG_1249,REG_115376
REG_249,REG_1249,REG_1169025
REG_249,REG_1249,REG_1253945
REG_249,REG_1249,REG_1333638
REG_249,REG_1249,REG_1432933
REG_249,REG_1249,REG_1473966
REG_249,REG_1249,REG_427241
REG_249,REG_1249,REG_495485
REG_249,REG_1249,REG_504956
REG_249,REG_1249,REG_554832
REG_249,REG_1249,REG_590756
REG_249,REG_1249,REG_656365
REG_249,REG_1332,REG_327792
REG_249,REG_1389,REG_1178918
REG_249,REG_1389,REG_1220016
REG_249,REG_1389,REG_213290
REG_249,REG_1389,REG_251715
REG_249,REG_1389,REG_291531
REG_249,REG_1389,REG_671130
REG_249,REG_1389,REG_905584
REG_249,REG_1389,REG_935382
REG_249,REG_1389,REG_946870
REG_249,REG_1389,REG_997001
REG_249,REG_1493,REG_1228941
REG_249,REG_1493,REG_1324436
REG_249,REG_1493,REG_15849
REG_249,REG_1493,REG_272744
REG_249,REG_1493,REG_27374
REG_249,REG_1523,REG_1091934
REG_249,REG_1523,REG_1095331
REG_249,REG_1523,REG_1185087
REG_249,REG_1523,REG_1236971
REG_249,REG_1523,REG_373440
REG_249,REG_1523,REG_59636
REG_249,REG_1523,REG_876084
REG_249,REG_1523,REG_904730
REG_249,REG_1584,REG_101300
REG_249,REG_1584,REG_1050995
REG_249,REG_1584,REG_1068191
REG_249,REG_1584,REG_1084621
REG_249,REG_1584,REG_1127618
REG_249,REG_1584,REG_1135002
REG_249,REG_1584,REG_1136026
REG_249,REG_1584,REG_1164304
REG_249,REG_1584,REG_1220333
REG_249,REG_1584,REG_1222409
REG_249,REG_1584,REG_12366
REG_249,REG_1584,REG_1290490
REG_249,REG_1584,REG_1331739
REG_249,REG_1584,REG_1342847
REG_249,REG_1584,REG_1376675
REG_249,REG_1584,REG_1386033
REG_249,REG_1584,REG_1428583
REG_249,REG_1584,REG_1431972
REG_249,REG_1584,REG_1437211
REG_249,REG_1584,REG_1445188
REG_249,REG_1584,REG_1467891
REG_249,REG_1584,REG_1473441
REG_249,REG_1584,REG_149357
REG_249,REG_1584,REG_161547
REG_249,REG_1584,REG_172846
REG_249,REG_1584,REG_24515
REG_249,REG_1584,REG_251076
REG_249,REG_1584,REG_265813
REG_249,REG_1584,REG_544601
REG_249,REG_1584,REG_578495
REG_249,REG_1584,REG_607551
REG_249,REG_1584,REG_616451
REG_249,REG_1584,REG_624480
REG_249,REG_1584,REG_636880
REG_249,REG_1584,REG_663733
REG_249,REG_1584,REG_665154
REG_249,REG_1584,REG_66547
REG_249,REG_1584,REG_686710
REG_249,REG_1584,REG_696335
REG_249,REG_1584,REG_708923
REG_249,REG_1584,REG_740540
REG_249,REG_1584,REG_750919
REG_249,REG_1584,REG_761665
REG_249,REG_1584,REG_831769
REG_249,REG_1584,REG_832956
REG_249,REG_1584,REG_847414
REG_249,REG_1584,REG_848166
REG_249,REG_1584,REG_856164
REG_249,REG_1584,REG_861778
REG_249,REG_1584,REG_877267
REG_249,REG_1584,REG_892748
REG_249,REG_1584,REG_904036
REG_249,REG_1584,REG_915801
REG_249,REG_1584,REG_920539
REG_249,REG_1584,REG_961140
REG_249,REG_1584,REG_976131
REG_249,REG_1642,REG_203535
REG_249,REG_1650,REG_1300507
REG_249,REG_1663,REG_408959
REG_249,REG_1746,REG_530355
REG_249,REG_1746,REG_854869
REG_249,REG_1865,REG_501880
REG_249,REG_2188,REG_1062091
REG_249,REG_2188,REG_1321326
